UnixDate,Price,Date,1d_change,5d_change,10d_change,20d_change,30d_change,50d_change,100d_change,150d_change,200d_change,250d_change,Stock Name,ticker_id
1586447962000,1408.1,2020-04-09,0.02968921389396706,0.030593573885676628,0.3244603301509663,0.0054266333452337445,-0.003538320005661344,0.19726213757333566,0.4505279423126447,0.406833849535418,0.4969436028278318,0.3639093374660982,Ajanta Pharma,6424.0
1586447888000,5198.8,2020-04-09,0.08955255160850895,0.06871139159840056,0.3068714571209512,-0.1032299797317694,-0.10581355349157207,-0.13646216582092408,-0.13621107898846907,-0.09920555849151413,-0.22658772073372102,-0.273322980454865,TTK Prestige,4007.0
1586448060000,26.25,2020-04-09,0.050000000000000044,0.45833333333333326,0.5217391304347827,-0.217585692995529,-0.31906614785992216,-0.32950191570881227,-0.284741144414169,-0.26367461430575034,-0.3128272251308901,-0.5244565217391304,Filatex India,1152.0
1586447996000,60017.9,2020-04-09,0.04976409215928923,0.03186568427965897,0.14107460972628094,-0.06604151607835751,-0.12859293760989154,-0.1463738464372093,-0.0614944371036974,0.04296154444341149,0.0988304607486663,-0.00616326185914573,MRF,2261.0
1586447495000,585.25,2020-04-09,0.017472183588316925,0.15765008406685777,0.24190981432360736,0.023164335664335622,-0.088466630324741,-0.1058742647620502,0.03574904875674734,0.08299407846039975,0.1326688600735435,0.029554050488169503,Natco Pharma,2613.0
1586447996000,91.6,2020-04-09,0.07891637220259118,0.11435523114355228,0.01327433628318575,-0.30182926829268286,-0.4762721555174386,-0.48740906547285956,-0.3618948101706724,-0.026049973418394545,-0.39557901682613006,-0.5044630781714904,Jindal Steel & Power,6170.0
1586447990000,140.8,2020-04-09,0.02511831088460159,0.005355230274901812,0.10129057489245219,-0.10857866413421957,-0.19473834715470395,-0.2717869149211274,-0.3000248570718369,-0.25502645502645493,-0.45918955252544646,-0.404399323181049,Coal India,4673.0
1586447897000,21.7,2020-04-09,-0.006864988558352492,0.08771929824561409,0.13910761154855633,0.0796019900497511,0.006960556844547439,-0.218018018018018,-0.07066381156316925,-0.05446623093681913,-0.11428571428571432,-0.14901960784313728,NHPC,5107.0
1586447950000,1602.75,2020-04-09,-0.008444691907943613,0.1511941102531873,0.17641661773341144,0.09518603300420247,0.09357942139737996,0.3013031299476312,0.4378953034584847,0.7072326374094591,0.7704075996907103,0.6822356336919444,Ipca Laboratories,1807.0
1586447994000,142.45,2020-04-09,0.03149891383055747,0.03524709302325579,0.09282700421940926,-0.2866800200300451,-0.42386248736097076,-0.3821296898720452,-0.30034381139489197,0.07631280695126552,-0.03717472118959109,-0.06066600725354443,Adani Enterprises,57.0
1586447999000,187.75,2020-04-09,0.025956284153005438,-0.046228092456184866,0.024836244541484698,-0.25922272637601096,-0.41864065644836657,-0.4062302340290955,-0.416744330537434,-0.3160291438979964,-0.4478753124540509,-0.4293313069908815,State Bank of India,3820.0
1586447998000,3.3,2020-04-09,0.031249999999999778,0.06451612903225801,-0.014925373134328401,0.0,-0.2500000000000001,-0.4545454545454546,0.11864406779661008,-0.3400000000000001,-0.7272727272727273,-0.8140845070422535,Vodafone Idea,6883.0
1586447938000,47.5,2020-04-09,0.03825136612021862,0.10208816705336421,0.09953703703703698,-0.2737003058103976,-0.4088363410080895,-0.5533615420780442,-0.5933219178082192,-0.7516989022477784,-0.8161408941358622,-0.8312011371712864,Indian Bank,5858.0
1586448060000,166.4,2020-04-09,0.07597801487229217,0.13622396722430885,0.12928401764506292,-0.2733624454148471,-0.357032457496136,-0.36693931900323384,-0.319983653453208,-0.21509433962264146,-0.3677811550151975,-0.42222222222222217,JSW Steel,1922.0
1586447979000,185.25,2020-04-09,0.03694374475230888,0.07891671520093202,0.23747494989979967,0.04542889390519189,-0.08743842364532017,-0.21035805626598458,-0.2609216038300419,-0.23196517412935325,-0.326608505997819,-0.378147029204431,ITC,1642.0
1586447996000,129.5,2020-04-09,0.08915054667788058,0.0034870205346764216,-0.003079291762894565,-0.352176088044022,-0.4162722560288483,-0.4511549057003602,-0.38698224852071006,-0.32831950207468885,-0.3969732246798603,-0.36049382716049383,City Union Bank,7239.0
1586447856000,522.0,2020-04-09,0.03973707798028081,0.09193598995920915,0.37314218071813765,-0.15826816092880747,-0.2950232966439328,-0.3477445957765838,-0.3009240658899157,-0.143208863356586,-0.12927439532944118,-0.2757544224765869,Amara Raja Batteries,161.0
1586447989000,460.2,2020-04-09,0.05032523108524489,0.11388115696478285,0.4110072052736471,-0.02355187778485046,-0.08690476190476193,-0.09941291585127199,0.12175502742230337,-0.22145153104381665,-0.26042587384491767,-0.41468998410174884,Aurobindo Pharma,363.0
1586447992000,83.4,2020-04-09,0.020183486238532167,0.02143294549908137,0.046424090338770485,-0.16096579476861161,-0.2455902306648574,-0.2899106002554278,-0.3667425968109338,-0.32551556813586735,-0.4709800190294957,-0.4726525450521657,Indian Oil Corp.,1699.0
1586447770000,341.35,2020-04-09,0.0499846201168872,0.3697833065810596,0.40012305168170625,-0.2546943231441048,-0.3486308558343668,-0.4456804157193893,-0.3081678151601134,-0.20245327102803734,-0.29121677740863783,-0.5023327015599941,Jubilant Life Sciences,4293.0
1586448060000,14.79,2020-04-09,-0.003369272237196852,0.08749999999999991,0.06402877697841713,-0.07562500000000005,-0.18512396694214872,-0.2889423076923078,-0.23762886597938138,-0.00671591672263272,-0.2511392405063292,-0.29905213270142184,Kkalpana lndustries,1978.0
1586447998000,352.2,2020-04-09,-0.008445945945945943,-0.08424336973478952,0.16160949868073882,-0.2958816473410636,-0.40526849037487345,-0.3149858990566955,-0.26078287333403294,-0.17507904906897764,-0.15244856214655278,-0.19414254661938002,Max Financial Services,2390.0
1586448060000,28.65,2020-04-09,0.0052631578947368585,0.10192307692307678,0.1814432989690722,-0.09621451104100953,-0.27284263959390864,-0.3845327604726101,-0.4337944664031621,-0.41351074718526104,-0.6473846153846154,-0.6793508673754897,Nahar Spinning Mills,2595.0
1586448060000,503.0,2020-04-09,0.06567796610169485,0.09193530880277878,-0.0037631214101802035,-0.34717715768981183,-0.39059849769808574,-0.4015822973053358,-0.38019838580494114,-0.30606332344623033,-0.33337750977403746,-0.2875858650237235,Blue Star,583.0
1586447757000,2550.35,2020-04-09,0.005123455573728508,0.29341211076174045,0.4025627629444277,0.21465482342295128,0.17476220087979932,0.25809634215524246,0.4310523805515809,0.5226424669393115,0.6872415732195429,0.3491416933372127,Torrent Pharmaceuticals,4126.0
1586447911000,27774.35,2020-04-09,0.033641106942955634,0.07275806663422246,0.2742251818480024,-0.18097185750493572,-0.18380232125881046,0.009829479348458348,0.022681790314949213,0.12382152770472032,0.11626958290128364,0.23300718734600911,Honeywell Automation,4039.0
1586447860000,24.25,2020-04-09,0.09977324263038545,0.2435897435897436,0.19753086419753085,-0.24806201550387597,-0.4128329297820823,-0.540719696969697,-0.5076142131979695,-0.4012345679012346,-0.6283524904214559,-0.7352620087336245,Prakash Industries,2985.0
1586447954000,13742.3,2020-04-09,0.04436675912907995,0.04935895967440196,-0.03281134532146257,-0.2316642252513167,-0.23441012370508008,-0.3485579657931662,-0.3555492507286374,-0.16904704317329788,-0.30354731056641926,-0.3323633007020187,Eicher Motors,1029.0
1586448060000,381.8,2020-04-09,0.11653750548325781,0.2979772225055246,0.41643479873863853,0.02551705613752353,-0.30252100840336127,-0.44538059267867514,-0.2925699462664444,0.2444589308996088,0.08404315729699041,-0.08055388320288981,Avanti Feeds,374.0
1586448060000,381.8,2020-04-09,0.11653750548325781,0.2979772225055246,0.41643479873863853,0.02551705613752353,-0.30252100840336127,-0.44538059267867514,-0.2925699462664444,0.2444589308996088,0.08404315729699041,-0.08055388320288981,Avanti Feeds,374.0
1586447996000,1990.9,2020-04-09,0.09291027365300697,0.24707945754643124,0.22362558003749133,0.017816517982669255,-0.08849922168299595,-0.18929044080219892,-0.21716734822271144,-0.21856540084388187,-0.25372966489242077,-0.22531566761999255,Hero Motocorp,1518.0
1586448060000,88.0,2020-04-09,0.03834808259587019,0.023851076207097144,0.04018912529550844,-0.2287467134092901,-0.3410707600149757,-0.35953420669577874,-0.375886524822695,-0.4248366013071896,-0.6437246963562753,-0.5212187159956474,Electrotherm (I),1049.0
1586447996000,87.1,2020-04-09,0.02230046948356801,0.03444180522565321,0.12314635718891043,-0.15354713313896995,-0.2060164083865087,-0.23022536456031828,-0.2577758841073712,-0.2924451665312754,-0.34214501510574025,-0.35553089160192386,NTPC,5109.0
1586447996000,940.65,2020-04-09,0.049949771179819136,0.11359062389013852,0.4784282907662083,-0.02634302867198013,-0.3403807720626907,-0.45761978896384703,-0.4563502384048548,-0.30707182320441995,-0.4688594014680971,-0.5827122704285335,Venky's (India),4324.0
1586447690000,16.7,2020-04-09,0.0060240963855420215,0.021406727828745975,0.043749999999999956,-0.1045576407506702,-0.343811394891945,-0.2983193277310925,-0.22863741339491916,0.10596026490066213,0.12457912457912457,-0.13695090439276492,GMR Infrastructure,6707.0
1586448060000,63.3,2020-04-09,0.06386554621848739,0.10955302366345321,0.15405651777575202,-0.0711665443873809,-0.27073732718894006,-0.5064327485380118,-0.5167938931297711,-0.606832298136646,-0.6521978021978022,-0.6531506849315069,Jayant Agro-Organics,1893.0
1586447968000,65.1,2020-04-09,0.024390243902439046,0.08409658617818483,0.20444033302497688,-0.03412462908011882,-0.20366972477064227,-0.3453996983408749,-0.361764705882353,-0.3852691218130313,-0.42794376098418285,-0.4568210262828536,Engineers India,1081.0
1586447915000,219.55,2020-04-09,0.0034277879341864104,-0.04252071522023548,0.02258965999068474,-0.4377000896401587,-0.49707937235139155,-0.5533516427626894,-0.4471165953160413,-0.48918101442531403,-0.5947392708814028,-0.6215633887787642,Cyient,5968.0
1586447940000,474.3,2020-04-09,0.023300970873786353,-0.04749472838638413,0.11626265003530256,-0.10025609409086589,-0.16540559563610757,-0.1540176580754481,-0.02667761132772417,0.28137241658786993,0.4835783547075385,0.42904489304007254,Berger Paints India,488.0
1586448060000,21.0,2020-04-09,0.050000000000000044,0.15384615384615397,-0.10447761194029848,-0.45876288659793807,-0.6296296296296297,-0.5328142380422692,-0.5670103092783505,-0.5399780941949617,-0.832,-0.8796216680997421,Simplex Infrastructures,3671.0
1586447996000,260.7,2020-04-09,0.016770670826833145,-0.10871794871794871,0.024361493123772116,-0.31520882584712373,-0.4110471026770586,-0.4890739833414993,-0.4343061733752849,-0.38687676387582315,-0.5114317841079461,-0.5465298312750044,Sundram Fasteners,3894.0
1586447996000,1242.45,2020-04-09,0.0019354058304101862,0.00921939728697918,0.1505231965922771,-0.17480822236243487,-0.29380168812345464,-0.32862314924889224,-0.2824015247776366,-0.17527381347494186,-0.10624752724526132,-0.10162689804772229,Bata India,467.0
1586447997000,420.15,2020-04-09,0.07359141433499405,0.10857519788918202,0.38594755071746656,-0.3261967765215299,-0.42084223585360814,-0.43242147922998986,-0.413934997907658,-0.364516372986463,-0.45839510151466323,-0.452501954652072,Axis Bank,5745.0
1586447964000,70.15,2020-04-09,0.056475903614457756,-0.057756883814640614,0.20017108639863124,0.006456241032998689,-0.14399023794996946,-0.30988686669945886,-0.3694382022471909,-0.32999044890162366,-0.36111111111111105,-0.3044124938026771,Bharat Electronics,516.0
1586448060000,817.15,2020-04-09,0.110258152173913,0.038178122220810407,0.31058540497193254,-0.15874813404025334,-0.1930578185947761,-0.1811714013728143,-0.14871340764662988,-0.10227959351826421,-0.10030278007156623,-0.27576885580076216,Ceat,670.0
1586448060000,418.0,2020-04-09,0.10000000000000009,0.18296306777982152,0.09624967217414104,-0.3564280215550424,-0.43585936972805184,-0.4468338516508965,-0.4584439981861761,-0.4659511945828543,-0.4679226069246436,-0.5141229803556899,Steel Strips Wheels,3828.0
1586447524000,262.5,2020-04-09,0.050000000000000044,0.23529411764705888,0.6640253565768621,-0.14993523316062174,-0.2600422832980972,-0.27904421862125794,-0.1852886405959031,-0.23846823324630106,-0.35535363457760316,-0.5218579234972678,Heritage Foods,1516.0
1586447997000,284.85,2020-04-09,0.036760691537761625,0.05656528189910981,0.04762780433983105,-0.11619609059882097,-0.3143579251414128,-0.3840415180019461,-0.2779467680608364,-0.15109521680822524,-0.3968875714588185,-0.46320550268538574,Tata Steel,4043.0
1586447990000,40.95,2020-04-09,0.002447980416156792,-0.0024360535931788885,0.08333333333333348,-0.43788606726149615,-0.5274091171379112,-0.5718766335598536,-0.5142348754448398,-0.4906716417910447,-0.6096282173498571,-0.5795687885010267,Federal Bank,1140.0
1586447996000,41.0,2020-04-09,-0.004854368932038944,0.09333333333333327,0.18326118326118324,-0.0454016298020955,-0.22201138519924102,-0.3183707398171238,-0.2931034482758621,0.48282097649186273,0.4137931034482758,0.07752956636005259,Shipping Corp. of India,3571.0
1586448060000,96.85,2020-04-09,0.04986449864498632,0.2991281019450034,0.4422933730454206,-0.01575203252032531,-0.21674080064698753,-0.2886522218141756,-0.15855777584708952,-0.08675153229608679,-0.22520000000000007,-0.3306841741534209,JK Paper,4651.0
1586448060000,9.51,2020-04-09,-0.049950049950049924,0.1527272727272726,-0.034517766497461966,-0.4111455108359132,-0.6045738045738046,-0.8563444108761329,-0.9029096477794794,-0.9117810760667904,-0.940188679245283,-0.9414769230769231,Gayatri Projects,6741.0
1586447990000,162.05,2020-04-09,0.04212218649517685,0.03778418187640087,0.14888337468982638,-0.29003285870755746,-0.37589062199114187,-0.35154061624649857,-0.19578163771712154,-0.12452728254997292,-0.27053792482556827,-0.36600156494522684,Asahi India Glass,291.0
1586448060000,68.6,2020-04-09,-0.0036310820624546603,0.06604506604506599,0.09409888357256757,-0.2960492560287328,-0.39877300613496935,-0.3397497593840232,-0.27060074428495484,-0.03786816269284721,-0.20509849362688304,-0.2444933920704846,JM Financial,1843.0
1586447792000,10.15,2020-04-09,0.06282722513089012,0.12154696132596676,0.16000000000000014,-0.06451612903225801,-0.39940828402366857,-0.40294117647058825,-0.41329479768786126,-0.45721925133689834,-0.5,-0.5671641791044776,HFCL,1533.0
1586448060000,787.75,2020-04-09,0.11682143616644214,0.3358487366457519,0.3312209547950993,0.20978269216002454,0.17007055328629783,0.04774888608100025,0.061300101044122535,0.07169580300659817,0.11146384479717808,0.014031022719958708,Lupin,2240.0
1586448060000,902.5,2020-04-09,0.0016648168701443034,-0.0011068068622025473,0.07159819520303956,-0.28279095641117336,-0.31527635522172903,-0.2378821145076846,-0.0623863695392447,-0.018861770940914346,-0.08175204761662513,0.009338477884023977,Ratnamani Metals & Tubes,3220.0
1586448060000,29.6,2020-04-09,0.003389830508474523,0.03135888501742157,-0.1150971599402093,-0.1777777777777777,-0.22614379084967318,-0.15428571428571425,-0.13450292397660824,0.05714285714285716,-0.581033262561925,-0.6609392898052692,Hind. National Glass & Inds.,1587.0
1586447715000,30.15,2020-04-09,0.04869565217391303,0.26680672268907557,0.2615062761506277,-0.3329646017699116,-0.4710526315789474,-0.4837328767123288,-0.7868504772004241,-0.7746636771300449,-0.8627674101046883,-0.8795926517571885,Thomas Cook (India),4094.0
1586448060000,27.1,2020-04-09,0.050387596899224896,0.1386554621848739,0.13152400835073075,-0.09816971713810319,-0.2997416020671835,-0.38826185101580124,-0.4037403740374037,-0.15968992248062008,-0.4867424242424242,-0.5589910496338486,Jamna Auto Inds.,1874.0
1586448060000,4.37,2020-04-09,0.028235294117647136,0.028235294117647136,0.32826747720364735,-0.10633946830265839,-0.2824302134646962,-0.38537271448663857,-0.2996794871794872,-0.2111913357400722,-0.2974276527331189,-0.37302725968436157,Trident,46.0
1586447743000,325.55,2020-04-09,0.012597200622084026,0.09945964201283353,0.4341409691629956,-0.3328893442622951,-0.4302590129506475,-0.4742834073475979,-0.2175219324600408,-0.6125096708921025,-0.6553385209888306,-0.6456598639455782,Century Textiles & Inds.,689.0
1586447940000,158.8,2020-04-09,0.06078824315297271,0.019910083493898778,0.11712979247274014,-0.18017552916881763,-0.24344926155312052,-0.2632799814428207,-0.20995024875621882,-0.20619845038740314,-0.2438095238095238,-0.309415090237008,Ambuja Cements,1374.0
1586447972000,149.85,2020-04-09,0.04680405169402713,0.20895522388059695,0.25765841376416265,-0.2293648752892774,-0.3984343637093537,-0.4628069546513712,-0.4795067731851337,-0.5861640430820216,-0.5584205097981436,-0.6412497007421594,Zee Entertainment,4505.0
1586447960000,217.35,2020-04-09,0.08647838040489875,0.23705179282868527,0.4465890183028285,0.0020746887966804906,-0.06415500538213137,-0.0663659793814434,0.2427101200686106,0.4104477611940298,0.4665991902834008,0.33918669131238444,Rallis India,3177.0
1586447847000,415.65,2020-04-09,0.053211706575446494,0.3852691218130311,0.39292895442359255,-0.07044615900704465,-0.19165694282380408,-0.27976087333217825,-0.1646065722037987,-0.054266211604095616,-0.20768204346168517,-0.2199493290794784,Polyplex Corporation,2968.0
1586447939000,43.1,2020-04-09,0.07213930348258701,0.17920656634746934,0.32411674347158237,-0.1622934888241011,-0.3680351906158358,-0.5491631799163179,-0.39888423988842403,-0.42069892473118287,-0.5479811221814368,-0.5879541108986615,GSFC,1429.0
1586447769000,368.8,2020-04-09,0.02501389660922726,0.11184805547181198,0.14144227793252862,-0.3624340911055407,-0.42464898595943834,-0.41847997477136556,-0.3564261408254078,-0.26760003971800217,-0.385742838107928,-0.43405202179083857,Tata Metaliks,4044.0
1586448060000,17880.5,2020-04-09,0.021915122834992307,0.15690207369544829,0.2916823186060624,0.20829701110277665,0.12144227995133017,0.4119268155939324,0.4458703281419307,0.9666298208855084,1.1010299223886206,1.4462168836232547,Abbott India,2105.0
1586448060000,89.1,2020-04-09,0.024137931034482696,0.19758064516129026,0.20161834120026945,-0.3876288659793815,-0.5178571428571429,-0.4748010610079576,-0.4247901872175598,-0.2590436590436591,-0.4270096463022508,-0.8092485549132948,IIFL Finance,6324.0
1586447998000,76.8,2020-04-09,0.09246088193456625,0.18701700154559497,0.22292993630573243,-0.19072708113804016,-0.42342342342342343,-0.48404433993953644,-0.4595355383532723,-0.4342541436464089,-0.5431290898274836,-0.591271953166578,Vedanta,3520.0
1586447984000,196.7,2020-04-09,0.019699326075686807,0.0,0.11539552027218591,-0.08255597014925375,-0.19451269451269448,-0.19828815977175462,-0.22114432785587024,-0.20940514469453386,-0.3399328859060403,-0.24823237148862987,Wipro,4475.0
1586447997000,75.35,2020-04-09,0.003997335109926725,0.004666666666666597,-0.02333117303953347,-0.34677069787602954,-0.4539855072463769,-0.47399650959860384,-0.5127707727125768,-0.4575233981281498,-0.4920795416245366,-0.5217391304347827,Indian Hotels,1694.0
1586448060000,553.85,2020-04-09,0.0479659413434248,0.1542148588100447,0.13331287088193178,-0.09234677155031146,-0.11666666666666659,-0.10956591639871383,-0.17679845422116514,-0.16670428044835617,-0.2837374717103136,-0.2757290440695698,Havells India,1505.0
1586448060000,116.3,2020-04-09,0.03839285714285712,0.12096385542168675,0.3208404315729698,-0.11592550361079446,-0.27674129353233834,-0.27516360236833903,-0.11322912695386966,-0.18185015828350337,-0.34772854739203596,-0.46931325576089444,Gujarat Ambuja Exports,1376.0
1586448060000,79.8,2020-04-09,0.03234152652005173,0.269689737470167,0.4482758620689655,-0.12882096069868998,-0.3765625,-0.4314214463840399,-0.36160000000000003,-0.28622540250447226,-0.34616960262187624,-0.5480033984706882,Phillips Carbon Black,2924.0
1586448060000,1343.05,2020-04-09,0.04954479740554052,0.0775001002848088,0.19776152679925096,-0.25679265120911954,-0.33973255985448114,-0.35014757826486664,-0.10938328912466844,0.053951188888016866,-0.13295674628792775,-0.09173598431054308,APL Apollo Tubes,4622.0
1586446977000,447.9,2020-04-09,0.03309883519778567,-0.0002232142857143682,0.03476955065265086,-0.2117212249208026,-0.27758064516129033,-0.3408388520971303,-0.291353532157266,-0.34608365574129507,-0.4250689942879148,-0.4402999062792877,Kirloskar Industries,2098.0
1586447982000,27.05,2020-04-09,0.1389473684210527,0.3765903307888041,0.3195121951219513,-0.19970414201183428,-0.2992227979274611,-0.3810068649885584,-0.4496439471007121,-0.44053774560496384,-0.6082548877624909,-0.7077255537547271,Arvind,284.0
1586447866000,2.6,2020-04-09,0.040000000000000036,0.23809523809523814,0.368421052631579,0.061224489795918435,-0.23529411764705876,-0.37349397590361444,-0.44680851063829785,-0.5737704918032787,-0.543859649122807,-0.6462585034013606,Rolta India,3302.0
1586447934000,639.6,2020-04-09,-0.01334361743154644,0.023278137748980132,-0.10564217297070544,-0.35426552246340226,-0.412833930046819,-0.3807725820505373,-0.2957886044591247,-0.27243772039585934,-0.40851713136357326,-0.40496790399106897,Vardhman Textiles,2316.0
1586447999000,351.1,2020-04-09,0.0035729598399314444,0.3137511693171189,0.26090860118513204,0.37041373926619836,0.2771917060749365,0.2844338759831717,0.4972281449893392,0.5973612374886261,0.5007480230818553,0.020491207673303258,Cadila Healthcare,6179.0
1586447996000,247.65,2020-04-09,0.060145547945205546,0.2030604809327181,0.29931794333683115,-0.06880992667794694,-0.17696909272183436,-0.3046469184332443,-0.17724252491694348,-0.35364739658097344,-0.530209617755857,-0.6194098662978331,Glenmark Pharma.,6194.0
1586447875000,419.4,2020-04-09,0.02342606149341142,0.010480664980122789,0.03224218557715974,-0.38562953197099537,-0.42163690270978416,-0.4432497013142175,-0.35006973500697347,-0.20800679822490786,-0.3142576847612819,-0.2012949914302038,Birla Corporation,564.0
1586447983000,378.9,2020-04-09,0.00784678813672035,-0.022067363530778206,0.2195043450273575,-0.21234798877455574,-0.2532518722901065,-0.27029369282619164,-0.3121539439048744,-0.18270060396893884,-0.1535798056517369,-0.162003759814221,Kansai Nerolac Paints,1335.0
1586448060000,620.8,2020-04-09,0.006403501661668143,0.03951774949765552,0.20567100407846173,-0.06386187137148458,-0.2232232232232233,-0.12260617624196168,0.13814281785681537,0.37057070316812,0.4880153403643337,0.4893361802173548,Relaxo Footwears,3247.0
1586447961000,1348.7,2020-04-09,0.034794951471208924,-0.005676791506930123,0.05772096306172081,-0.17734606117905394,-0.13294760527161686,-0.08667975892192048,0.024342080279497136,-0.018520539970163452,0.08959444175149467,0.07201335346951754,Pidilite Industries,2933.0
1586448060000,469.35,2020-04-09,0.07908955052304867,0.21404552509053287,0.398956780923994,-0.04302171475175853,0.0005329354082286297,0.1735216902112764,0.32903865213082284,0.6729638210657638,0.6962414166967836,0.7338381972663466,Deepak Nitrite,900.0
